Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Mar-2022,28-Apr-2022,17529.90,17609.95,17502.00,17544.45,17546.00,17544.45,178625.00,1567887.98,12267150.00,2758200.00,-
NIFTY,31-Mar-2022,26-May-2022,17600.00,17647.00,17536.00,17571.05,17574.80,17571.05,29406.00,258657.27,3026450.00,673450.00,-
NIFTY,31-Mar-2022,31-Mar-2022,17519.55,17555.80,17436.75,17467.00,17463.75,17464.75,155401.00,1360002.53,3329550.00,-2802550.00,-
NIFTY,31-Mar-2022,30-Jun-2022,-,-,-,-,-,-,-,-,-,-,-
NIFTY,30-Mar-2022,26-May-2022,17558.00,17626.95,17512.80,17607.50,17590.00,17607.50,14348.00,126150.50,2353000.00,190000.00,17498.25
NIFTY,30-Mar-2022,28-Apr-2022,17552.00,17590.00,17481.75,17565.05,17545.80,17565.05,155582.00,1364769.89,9508950.00,2429050.00,17498.25
NIFTY,30-Mar-2022,31-Mar-2022,17501.30,17539.95,17425.00,17515.40,17493.30,17515.40,188946.00,1652267.51,6132100.00,-1806100.00,17498.25
NIFTY,29-Mar-2022,31-Mar-2022,17350.00,17390.00,17269.40,17368.05,17388.55,17368.05,156754.00,1357992.01,7938200.00,-1398650.00,-
NIFTY,29-Mar-2022,26-May-2022,17413.85,17474.55,17356.20,17451.65,17471.00,17451.65,8367.00,72828.39,2163000.00,175550.00,-
NIFTY,29-Mar-2022,28-Apr-2022,17375.00,17436.00,17315.05,17414.20,17435.00,17414.20,96001.00,833784.58,7079900.00,1893600.00,-
NIFTY,28-Mar-2022,28-Apr-2022,17284.55,17323.75,17075.15,17309.25,17316.00,17309.25,65659.00,564915.04,5186300.00,730900.00,-
NIFTY,28-Mar-2022,31-Mar-2022,17220.60,17283.00,17025.35,17268.95,17276.35,17268.95,206770.00,1774412.57,9336850.00,-522450.00,-
NIFTY,28-Mar-2022,26-May-2022,17298.00,17365.00,17125.00,17351.40,17352.00,17351.40,9546.00,82236.56,1987450.00,22950.00,-
NIFTY,25-Mar-2022,26-May-2022,17310.00,17394.65,17197.00,17282.75,17305.00,17282.75,4394.00,37945.30,1964500.00,12450.00,-
NIFTY,25-Mar-2022,28-Apr-2022,17376.00,17448.30,17148.50,17241.05,17260.95,17241.05,33724.00,290558.58,4455400.00,265350.00,-
NIFTY,25-Mar-2022,31-Mar-2022,17260.00,17296.00,17096.40,17194.05,17216.55,17194.05,159458.00,1370197.46,9859300.00,-394750.00,-
NIFTY,24-Mar-2022,31-Mar-2022,17111.00,17339.00,17111.00,17242.80,17215.00,17242.80,193657.00,1669804.11,10254050.00,-431500.00,-
