Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Jun-2022,28-Jul-2022,15792.95,15874.00,15706.85,15744.35,15718.00,15744.35,262722.00,2072967.44,11289050.00,2451300.00,-
NIFTY,30-Jun-2022,25-Aug-2022,15786.05,15896.45,15735.30,15792.10,15742.00,15792.10,33582.00,265320.13,1476600.00,859400.00,-
NIFTY,30-Jun-2022,30-Jun-2022,15765.00,15876.60,15712.00,15786.35,15778.65,15780.25,208254.00,1644766.07,4297800.00,-1169400.00,-
NIFTY,29-Jun-2022,25-Aug-2022,15747.95,15877.75,15716.05,15809.80,15800.00,15809.80,8216.00,64912.69,617200.00,69450.00,15799.10
NIFTY,29-Jun-2022,28-Jul-2022,15710.00,15850.00,15670.00,15780.85,15769.95,15780.85,134580.00,1061373.22,8837750.00,2123550.00,15799.10
NIFTY,29-Jun-2022,30-Jun-2022,15701.10,15852.15,15678.00,15779.90,15765.20,15779.90,200483.00,1580504.27,5467200.00,-2328150.00,15799.10
NIFTY,28-Jun-2022,25-Aug-2022,15818.95,15895.00,15752.00,15880.95,15892.00,15880.95,5849.00,46269.52,547750.00,42750.00,15850.20
NIFTY,28-Jun-2022,28-Jul-2022,15785.00,15865.00,15715.55,15847.35,15860.00,15847.35,93485.00,737790.41,6714200.00,1988150.00,15850.20
NIFTY,28-Jun-2022,30-Jun-2022,15779.70,15861.95,15712.35,15847.70,15859.00,15847.70,184027.00,1452429.49,7795350.00,-692700.00,15850.20
NIFTY,27-Jun-2022,28-Jul-2022,15881.00,15933.00,15824.30,15841.05,15843.00,15841.05,62975.00,500112.64,4726050.00,766250.00,-
NIFTY,27-Jun-2022,25-Aug-2022,15920.05,15998.90,15825.00,15871.75,15873.00,15871.75,7404.00,58915.28,505000.00,4050.00,-
NIFTY,27-Jun-2022,30-Jun-2022,15899.95,15930.40,15819.10,15835.55,15838.05,15835.55,178510.00,1417127.73,8488050.00,-1398000.00,-
NIFTY,24-Jun-2022,28-Jul-2022,15663.00,15750.00,15620.00,15720.30,15727.00,15720.30,43875.00,344294.62,3959800.00,389750.00,-
NIFTY,24-Jun-2022,30-Jun-2022,15650.10,15748.00,15611.00,15712.30,15718.90,15712.30,197522.00,1549058.90,9886050.00,-192900.00,-
NIFTY,24-Jun-2022,25-Aug-2022,15698.95,15780.00,15650.05,15752.95,15761.00,15752.95,5915.00,46510.98,500950.00,16700.00,-
NIFTY,23-Jun-2022,25-Aug-2022,15500.00,15669.85,15410.15,15617.75,15639.00,15617.75,8406.00,65401.47,484250.00,1400.00,-
NIFTY,23-Jun-2022,28-Jul-2022,15450.00,15638.35,15371.65,15582.25,15601.05,15582.25,52026.00,404041.70,3570050.00,578650.00,-
NIFTY,23-Jun-2022,30-Jun-2022,15431.00,15629.00,15360.00,15572.95,15591.75,15572.95,335913.00,2606458.53,10078950.00,-900500.00,-
NIFTY,22-Jun-2022,30-Jun-2022,15551.00,15558.00,15357.25,15403.40,15401.00,15403.40,260889.00,2015076.67,10979450.00,1217000.00,15413.30
NIFTY,22-Jun-2022,28-Jul-2022,15569.10,15577.00,15376.00,15418.00,15418.00,15418.00,34140.00,263882.78,2991400.00,70950.00,15413.30
NIFTY,22-Jun-2022,25-Aug-2022,15677.75,15677.75,15412.90,15454.40,15454.00,15454.40,6029.00,46717.19,482850.00,32200.00,15413.30
NIFTY,21-Jun-2022,30-Jun-2022,15440.00,15716.75,15434.95,15638.40,15633.40,15638.40,258170.00,2013675.32,9762450.00,-420500.00,15638.80
NIFTY,21-Jun-2022,28-Jul-2022,15449.00,15725.00,15447.10,15648.75,15643.80,15648.75,35422.00,276683.64,2920450.00,315200.00,15638.80
NIFTY,21-Jun-2022,25-Aug-2022,15518.75,15760.00,15485.10,15684.55,15680.00,15684.55,7098.00,55497.15,450650.00,-2650.00,15638.80
NIFTY,20-Jun-2022,25-Aug-2022,15380.00,15431.25,15260.90,15393.85,15421.00,15393.85,6132.00,47080.62,453300.00,36250.00,15350.15
