Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,22-Sep-2022,24-Nov-2022,17740.05,17860.35,17667.00,17772.50,17772.75,17772.50,6759.00,60033.17,442000.00,24550.00,17629.80
NIFTY,22-Sep-2022,27-Oct-2022,17677.00,17800.00,17605.15,17707.75,17712.30,17707.75,42881.00,379673.03,2371050.00,483900.00,17629.80
NIFTY,22-Sep-2022,29-Sep-2022,17626.00,17747.40,17542.35,17647.60,17652.85,17647.60,227785.00,2009997.54,10901800.00,715750.00,17629.80
NIFTY,21-Sep-2022,29-Sep-2022,17776.35,17844.35,17664.45,17731.45,17740.00,17731.45,175944.00,1562162.76,10186050.00,-198800.00,17718.35
NIFTY,21-Sep-2022,27-Oct-2022,17855.00,17894.25,17721.00,17786.10,17797.00,17786.10,25021.00,222798.01,1887150.00,141700.00,17718.35
NIFTY,21-Sep-2022,24-Nov-2022,17895.00,17957.00,17785.00,17848.25,17859.00,17848.25,4118.00,36791.13,417450.00,13900.00,17718.35
NIFTY,20-Sep-2022,29-Sep-2022,17775.00,17943.10,17756.00,17825.65,17803.70,17825.65,189582.00,1692771.39,10384850.00,-615650.00,-
NIFTY,20-Sep-2022,27-Oct-2022,17814.70,17987.45,17709.85,17874.05,17857.00,17874.05,24643.00,220611.34,1745450.00,214050.00,-
NIFTY,20-Sep-2022,24-Nov-2022,17879.80,18051.05,17865.45,17940.55,17925.25,17940.55,5553.00,49887.90,403550.00,-9450.00,-
NIFTY,19-Sep-2022,24-Nov-2022,17690.00,17806.00,17579.35,17747.45,17758.00,17747.45,5119.00,45353.92,413000.00,-58750.00,-
NIFTY,19-Sep-2022,27-Oct-2022,17570.25,17743.20,17514.20,17683.10,17695.00,17683.10,19739.00,174301.58,1531400.00,48250.00,-
NIFTY,19-Sep-2022,29-Sep-2022,17559.90,17690.00,17456.25,17628.00,17640.00,17628.00,174858.00,1540246.76,11000500.00,-530350.00,-
NIFTY,16-Sep-2022,29-Sep-2022,17805.55,17825.00,17526.00,17566.15,17560.10,17566.15,278784.00,2460568.88,11530850.00,-864000.00,17530.85
NIFTY,16-Sep-2022,27-Oct-2022,17886.35,17886.35,17584.00,17623.30,17628.00,17623.30,26931.00,238491.27,1483150.00,145550.00,17530.85
NIFTY,16-Sep-2022,24-Nov-2022,17952.00,17952.00,17657.05,17697.40,17690.30,17697.40,7535.00,67009.57,471750.00,47150.00,17530.85
NIFTY,15-Sep-2022,29-Sep-2022,18045.00,18099.00,17866.50,17891.80,17889.50,17891.80,215633.00,1935221.22,12394850.00,-88300.00,-
NIFTY,15-Sep-2022,27-Oct-2022,18084.70,18150.00,17927.90,17948.70,17942.05,17948.70,17267.00,155441.06,1337600.00,80300.00,-
NIFTY,15-Sep-2022,24-Nov-2022,18173.65,18209.00,17988.40,18015.85,18012.00,18015.85,4180.00,37760.22,424600.00,29850.00,-
NIFTY,14-Sep-2022,27-Oct-2022,17900.85,18157.60,17870.40,18073.45,18070.00,18073.45,18382.00,165719.84,1257300.00,-10250.00,18003.75
NIFTY,14-Sep-2022,29-Sep-2022,17826.65,18110.00,17819.00,18020.40,18018.00,18020.40,249002.00,2238422.33,12483150.00,-116850.00,18003.75
NIFTY,14-Sep-2022,24-Nov-2022,17945.05,18218.70,17925.05,18141.10,18133.00,18141.10,5929.00,53630.26,394750.00,-10250.00,18003.75
NIFTY,13-Sep-2022,29-Sep-2022,18045.10,18123.35,18032.65,18105.50,18107.50,18105.50,133286.00,1205506.41,12600000.00,-245550.00,18070.05
NIFTY,13-Sep-2022,24-Nov-2022,18195.00,18230.60,18145.70,18217.40,18222.00,18217.40,3087.00,28088.40,405000.00,27200.00,18070.05
NIFTY,13-Sep-2022,27-Oct-2022,18094.80,18169.60,18086.50,18155.30,18160.00,18155.30,11020.00,99937.92,1267550.00,28400.00,18070.05
NIFTY,12-Sep-2022,24-Nov-2022,17989.00,18132.20,17988.95,18076.10,18067.00,18076.10,3199.00,28921.59,377800.00,14050.00,-
NIFTY,12-Sep-2022,27-Oct-2022,17949.40,18070.00,17941.75,18016.20,18007.00,18016.20,8734.00,78688.97,1239150.00,58600.00,-
NIFTY,12-Sep-2022,29-Sep-2022,17900.00,18024.40,17872.10,17964.35,17953.40,17964.35,128613.00,1155612.77,12845550.00,279400.00,-
NIFTY,09-Sep-2022,29-Sep-2022,17927.10,17949.65,17804.95,17866.45,17859.80,17866.45,148189.00,1325440.00,12566150.00,-194100.00,17833.35
NIFTY,09-Sep-2022,27-Oct-2022,17958.00,17997.10,17860.00,17917.45,17913.00,17917.45,10173.00,91247.19,1180550.00,15200.00,17833.35
NIFTY,09-Sep-2022,24-Nov-2022,18000.00,18059.10,17923.30,17977.10,17976.20,17977.10,4547.00,40940.63,363750.00,41600.00,17833.35
NIFTY,08-Sep-2022,27-Oct-2022,17810.00,17884.15,17751.00,17873.45,17882.00,17873.45,9702.00,86500.18,1165350.00,81850.00,-
NIFTY,08-Sep-2022,29-Sep-2022,17750.00,17837.75,17695.00,17824.35,17832.15,17824.35,188175.00,1672872.30,12760250.00,-48650.00,-
NIFTY,08-Sep-2022,24-Nov-2022,17842.00,17947.40,17766.00,17936.90,17946.00,17936.90,3388.00,30300.40,322150.00,27900.00,-
NIFTY,07-Sep-2022,27-Oct-2022,17625.00,17728.95,17580.00,17700.45,17709.00,17700.45,7600.00,67094.17,1083500.00,2650.00,17624.40
NIFTY,07-Sep-2022,24-Nov-2022,17561.95,17790.00,17561.95,17765.60,17772.00,17765.60,3081.00,27297.68,294250.00,9250.00,17624.40
NIFTY,07-Sep-2022,29-Sep-2022,17543.35,17680.00,17521.25,17651.05,17655.00,17651.05,168617.00,1484554.41,12808900.00,-18100.00,17624.40
NIFTY,06-Sep-2022,29-Sep-2022,17730.00,17788.55,17600.00,17682.95,17683.95,17682.95,183310.00,1621380.07,12827000.00,-20850.00,-
NIFTY,06-Sep-2022,27-Oct-2022,17775.00,17836.60,17656.00,17734.35,17735.00,17734.35,8643.00,76682.23,1080850.00,8950.00,-
NIFTY,06-Sep-2022,24-Nov-2022,17840.00,17898.35,17720.15,17802.00,17798.05,17802.00,3222.00,28695.27,285000.00,16150.00,-
NIFTY,05-Sep-2022,24-Nov-2022,17670.00,17838.00,17670.00,17825.95,17818.45,17825.95,3143.00,27950.39,268850.00,40150.00,17665.80
NIFTY,05-Sep-2022,27-Oct-2022,17698.65,17774.80,17601.60,17759.65,17754.00,17759.65,8105.00,71834.74,1071900.00,53850.00,17665.80
NIFTY,05-Sep-2022,29-Sep-2022,17540.00,17727.55,17540.00,17710.00,17704.00,17710.00,151311.00,1337551.50,12847850.00,90650.00,17665.80
NIFTY,02-Sep-2022,29-Sep-2022,17592.00,17661.50,17491.35,17562.75,17558.25,17562.75,219241.00,1926758.35,12757200.00,38700.00,17539.45
NIFTY,02-Sep-2022,27-Oct-2022,17672.45,17713.55,17551.00,17618.10,17611.00,17618.10,11259.00,99269.33,1018050.00,85900.00,17539.45
