Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,28-Mar-2025,29-May-2025,23900.35,23920.80,23688.05,23765.45,23765.00,23765.45,10235.00,182687.18,1693200.00,42900.00,-
NIFTY,28-Mar-2025,26-Jun-2025,24050.05,24070.00,23804.10,23874.90,23880.00,23874.90,3576.00,64156.01,172650.00,172650.00,-
NIFTY,28-Mar-2025,24-Apr-2025,23775.05,23801.60,23560.00,23637.65,23643.00,23637.65,97506.00,1731152.87,12560100.00,136650.00,-
NIFTY,27-Mar-2025,26-Jun-2025,-,-,-,-,-,-,-,-,-,-,-
NIFTY,27-Mar-2025,29-May-2025,23778.55,23936.00,23740.00,23898.15,23933.30,23898.15,6270.00,112255.71,1650300.00,178125.00,23591.95
NIFTY,27-Mar-2025,24-Apr-2025,23650.00,23812.30,23575.10,23777.65,23810.00,23777.65,83340.00,1484613.57,12423450.00,2438550.00,23591.95
NIFTY,27-Mar-2025,27-Mar-2025,23470.00,23643.10,23455.05,23593.60,23595.00,23591.95,72007.00,1274038.31,4421475.00,-2645925.00,23591.95
NIFTY,26-Mar-2025,27-Mar-2025,23735.00,23761.40,23494.90,23521.90,23512.55,23521.90,110793.00,1962212.16,7067400.00,-4581000.00,23486.85
NIFTY,26-Mar-2025,24-Apr-2025,23852.10,23913.00,23656.50,23681.45,23672.55,23681.45,94432.00,1683359.13,9984900.00,3200100.00,23486.85
NIFTY,26-Mar-2025,29-May-2025,24000.00,24028.95,23790.00,23812.20,23800.00,23812.20,4832.00,86652.37,1472175.00,94350.00,23486.85
NIFTY,25-Mar-2025,24-Apr-2025,23968.00,24035.00,23810.40,23861.55,23820.00,23861.55,64807.00,1161548.78,6784800.00,2012475.00,23668.65
NIFTY,25-Mar-2025,27-Mar-2025,23767.10,23893.90,23660.00,23705.35,23665.15,23705.35,112607.00,2006150.45,11648400.00,-1278225.00,23668.65
NIFTY,25-Mar-2025,29-May-2025,24004.50,24175.00,23940.05,23981.15,23941.00,23981.15,6851.00,123518.61,1377825.00,64275.00,23668.65
NIFTY,24-Mar-2025,27-Mar-2025,23482.30,23729.80,23441.50,23699.35,23720.00,23699.35,94775.00,1678921.10,12926625.00,-1426425.00,23658.35
NIFTY,24-Mar-2025,29-May-2025,23698.00,24004.50,23698.00,23979.70,24002.50,23979.70,7264.00,130173.51,1313550.00,66675.00,23658.35
NIFTY,24-Mar-2025,24-Apr-2025,23599.95,23875.90,23588.00,23844.15,23868.05,23844.15,49390.00,880642.47,4772325.00,1731975.00,23658.35
NIFTY,21-Mar-2025,27-Mar-2025,23195.05,23438.00,23172.00,23379.85,23382.10,23379.85,89048.00,1558782.53,14353050.00,-1061475.00,23350.40
